timestamp,user_id,video_path,score,type
2025-12-04T11:50:20.591597,200126038658,Video 10: Qdgplrj Ohilbmn Ueyh,0.9946,new_content_push
2025-12-04T11:50:20.591606,200126223516,Video 10: Qdgplrj Ohilbmn Ueyh,0.9943,new_content_push
2025-12-04T11:50:20.591612,200124252210,Video 10: Qdgplrj Ohilbmn Ueyh,0.9914,new_content_push
2025-12-04T11:50:20.591617,200124163201,Video 10: Qdgplrj Ohilbmn Ueyh,0.9914,new_content_push
2025-12-04T11:50:20.637467,200127660658,Video 11: Lwepp Lgpfpsph Ujljx,0.999,new_content_push
2025-12-04T11:50:20.637508,200124252210,Video 11: Lwepp Lgpfpsph Ujljx,0.999,new_content_push
2025-12-04T11:50:20.637559,200124163201,Video 11: Lwepp Lgpfpsph Ujljx,0.999,new_content_push
2025-12-04T11:50:20.637578,20011941421,Video 11: Lwepp Lgpfpsph Ujljx,0.999,new_content_push
2025-12-04T11:50:20.637587,20011941261,Video 11: Lwepp Lgpfpsph Ujljx,0.999,new_content_push
2025-12-04T11:50:20.686574,200124252210,Video 12: Olaqzsc Dsrhqqxt Ditt,0.996,new_content_push
2025-12-04T11:50:20.686638,200124163201,Video 12: Olaqzsc Dsrhqqxt Ditt,0.996,new_content_push
2025-12-04T11:50:20.686662,20011941421,Video 12: Olaqzsc Dsrhqqxt Ditt,0.996,new_content_push
2025-12-04T11:50:20.686671,20011941261,Video 12: Olaqzsc Dsrhqqxt Ditt,0.996,new_content_push
2025-12-04T11:50:20.686676,20011941258,Video 12: Olaqzsc Dsrhqqxt Ditt,0.996,new_content_push
2025-12-04T11:50:20.731479,200124252210,Video 13: Mqygqkl Aeeb Sbrfu,0.9957,new_content_push
2025-12-04T11:50:20.731517,200124163201,Video 13: Mqygqkl Aeeb Sbrfu,0.9957,new_content_push
2025-12-04T11:50:20.731526,20011941421,Video 13: Mqygqkl Aeeb Sbrfu,0.9957,new_content_push
2025-12-04T11:50:20.731532,20011941261,Video 13: Mqygqkl Aeeb Sbrfu,0.9957,new_content_push
2025-12-04T11:50:20.731537,20011941258,Video 13: Mqygqkl Aeeb Sbrfu,0.9957,new_content_push
2025-12-04T11:50:20.777256,200124252210,Video 14: Brdiient Yjpfj Kiauiuzt,0.9969,new_content_push
2025-12-04T11:50:20.777294,200124163201,Video 14: Brdiient Yjpfj Kiauiuzt,0.9969,new_content_push
2025-12-04T11:50:20.777303,20011941421,Video 14: Brdiient Yjpfj Kiauiuzt,0.9969,new_content_push
2025-12-04T11:50:20.777309,20011941261,Video 14: Brdiient Yjpfj Kiauiuzt,0.9969,new_content_push
2025-12-04T11:50:20.777314,20011941258,Video 14: Brdiient Yjpfj Kiauiuzt,0.9969,new_content_push
2025-12-04T11:50:20.821831,200124252210,Video 15: Qpfn Tabvqd Gfmd,0.9971,new_content_push
2025-12-04T11:50:20.821869,200124163201,Video 15: Qpfn Tabvqd Gfmd,0.9971,new_content_push
2025-12-04T11:50:20.821878,20011941421,Video 15: Qpfn Tabvqd Gfmd,0.9971,new_content_push
2025-12-04T11:50:20.821884,20011941261,Video 15: Qpfn Tabvqd Gfmd,0.9971,new_content_push
2025-12-04T11:50:20.821889,20011941258,Video 15: Qpfn Tabvqd Gfmd,0.9971,new_content_push
2025-12-04T11:50:20.867233,200124252210,Video 16: Sltokdn Rfui Oamyuya,0.998,new_content_push
2025-12-04T11:50:20.867271,200124163201,Video 16: Sltokdn Rfui Oamyuya,0.998,new_content_push
2025-12-04T11:50:20.867281,20011941421,Video 16: Sltokdn Rfui Oamyuya,0.998,new_content_push
2025-12-04T11:50:20.867288,20011941261,Video 16: Sltokdn Rfui Oamyuya,0.998,new_content_push
2025-12-04T11:50:20.867293,20011941258,Video 16: Sltokdn Rfui Oamyuya,0.998,new_content_push
2025-12-04T11:50:20.912926,200124252210,Video 17: Bhjschd Hjtex Fuogfc,0.9964,new_content_push
2025-12-04T11:50:20.912964,200124163201,Video 17: Bhjschd Hjtex Fuogfc,0.9964,new_content_push
2025-12-04T11:50:20.912972,20011941421,Video 17: Bhjschd Hjtex Fuogfc,0.9964,new_content_push
2025-12-04T11:50:20.912978,20011941261,Video 17: Bhjschd Hjtex Fuogfc,0.9964,new_content_push
2025-12-04T11:50:20.912984,20011941258,Video 17: Bhjschd Hjtex Fuogfc,0.9964,new_content_push
2025-12-04T11:50:20.957866,200124252210,Video 18: Gctuq Crfgq Dotruulb,0.9983,new_content_push
2025-12-04T11:50:20.957905,200124163201,Video 18: Gctuq Crfgq Dotruulb,0.9983,new_content_push
2025-12-04T11:50:20.957915,20011941421,Video 18: Gctuq Crfgq Dotruulb,0.9983,new_content_push
2025-12-04T11:50:20.957921,20011941261,Video 18: Gctuq Crfgq Dotruulb,0.9983,new_content_push
2025-12-04T11:50:20.957926,20011941258,Video 18: Gctuq Crfgq Dotruulb,0.9983,new_content_push
2025-12-04T11:50:21.002792,200124252210,Video 19: Qnpnai Uahs Fwbi,0.9968,new_content_push
2025-12-04T11:50:21.002831,200124163201,Video 19: Qnpnai Uahs Fwbi,0.9968,new_content_push
2025-12-04T11:50:21.002840,20011941421,Video 19: Qnpnai Uahs Fwbi,0.9968,new_content_push
2025-12-04T11:50:21.002848,20011941261,Video 19: Qnpnai Uahs Fwbi,0.9968,new_content_push
2025-12-04T11:50:21.002853,20011941258,Video 19: Qnpnai Uahs Fwbi,0.9968,new_content_push
2025-12-04T11:50:21.050760,200126061486,Video 20: Tufvdbmc Zjtcu Rbmyp,0.9949,new_content_push
2025-12-04T11:50:21.050798,200126038658,Video 20: Tufvdbmc Zjtcu Rbmyp,0.9945,new_content_push
2025-12-04T11:50:21.050806,200126223516,Video 20: Tufvdbmc Zjtcu Rbmyp,0.9943,new_content_push
2025-12-04T11:50:21.050812,200124252210,Video 20: Tufvdbmc Zjtcu Rbmyp,0.9923,new_content_push
2025-12-04T11:50:21.050818,200124163201,Video 20: Tufvdbmc Zjtcu Rbmyp,0.9923,new_content_push
2025-12-04T11:50:21.096177,200124252210,Video 21: Rddilws Oidx Uyjlne,0.9987,new_content_push
2025-12-04T11:50:21.096215,200124163201,Video 21: Rddilws Oidx Uyjlne,0.9987,new_content_push
2025-12-04T11:50:21.096224,20011941421,Video 21: Rddilws Oidx Uyjlne,0.9987,new_content_push
2025-12-04T11:50:21.096230,20011941261,Video 21: Rddilws Oidx Uyjlne,0.9987,new_content_push
2025-12-04T11:50:21.096235,20011941258,Video 21: Rddilws Oidx Uyjlne,0.9987,new_content_push
2025-12-04T11:50:21.141291,200127660658,Video 22: Hfjoxqh Jcre Pstj,0.999,new_content_push
2025-12-04T11:50:21.141330,200124252210,Video 22: Hfjoxqh Jcre Pstj,0.999,new_content_push
2025-12-04T11:50:21.141340,200124163201,Video 22: Hfjoxqh Jcre Pstj,0.999,new_content_push
2025-12-04T11:50:21.141346,20011941421,Video 22: Hfjoxqh Jcre Pstj,0.999,new_content_push
2025-12-04T11:50:21.141352,20011941261,Video 22: Hfjoxqh Jcre Pstj,0.999,new_content_push
2025-12-04T11:50:21.186058,200126061486,Video 23: Lxdkepgc Vvvqr Tadg,0.9952,new_content_push
2025-12-04T11:50:21.186096,200126038658,Video 23: Lxdkepgc Vvvqr Tadg,0.9946,new_content_push
2025-12-04T11:50:21.186105,200126223516,Video 23: Lxdkepgc Vvvqr Tadg,0.994,new_content_push
2025-12-04T11:50:21.186111,200126064498,Video 23: Lxdkepgc Vvvqr Tadg,0.9896,new_content_push
2025-12-04T11:50:21.186117,200124252210,Video 23: Lxdkepgc Vvvqr Tadg,0.9885,new_content_push
2025-12-04T11:50:21.230688,200124252210,Video 24: Eabbgwlp Qbgmzj Hlswh,0.9963,new_content_push
2025-12-04T11:50:21.230726,200124163201,Video 24: Eabbgwlp Qbgmzj Hlswh,0.9963,new_content_push
2025-12-04T11:50:21.230735,20011941421,Video 24: Eabbgwlp Qbgmzj Hlswh,0.9963,new_content_push
2025-12-04T11:50:21.230741,20011941261,Video 24: Eabbgwlp Qbgmzj Hlswh,0.9963,new_content_push
2025-12-04T11:50:21.230746,20011941258,Video 24: Eabbgwlp Qbgmzj Hlswh,0.9963,new_content_push
2025-12-04T11:50:21.275654,200124252210,Video 25: Pcoojjjm Gsvzzrd Puntegpp,0.9958,new_content_push
2025-12-04T11:50:21.275694,200124163201,Video 25: Pcoojjjm Gsvzzrd Puntegpp,0.9958,new_content_push
2025-12-04T11:50:21.275703,20011941421,Video 25: Pcoojjjm Gsvzzrd Puntegpp,0.9958,new_content_push
2025-12-04T11:50:21.275709,20011941261,Video 25: Pcoojjjm Gsvzzrd Puntegpp,0.9958,new_content_push
2025-12-04T11:50:21.275715,20011941258,Video 25: Pcoojjjm Gsvzzrd Puntegpp,0.9958,new_content_push
2025-12-04T11:50:21.320327,200124252210,Video 26: Farbjxz Wkggcdbo Adtllmpb,0.9982,new_content_push
2025-12-04T11:50:21.320366,200124163201,Video 26: Farbjxz Wkggcdbo Adtllmpb,0.9982,new_content_push
2025-12-04T11:50:21.320375,20011941421,Video 26: Farbjxz Wkggcdbo Adtllmpb,0.9982,new_content_push
2025-12-04T11:50:21.320381,20011941261,Video 26: Farbjxz Wkggcdbo Adtllmpb,0.9982,new_content_push
2025-12-04T11:50:21.320389,20011941258,Video 26: Farbjxz Wkggcdbo Adtllmpb,0.9982,new_content_push
2025-12-04T11:50:21.365305,200124252210,Video 27: Bxjescvc Wayado Cfkxhp,0.998,new_content_push
2025-12-04T11:50:21.365343,200124163201,Video 27: Bxjescvc Wayado Cfkxhp,0.998,new_content_push
2025-12-04T11:50:21.365352,20011941421,Video 27: Bxjescvc Wayado Cfkxhp,0.998,new_content_push
2025-12-04T11:50:21.365358,20011941261,Video 27: Bxjescvc Wayado Cfkxhp,0.998,new_content_push
2025-12-04T11:50:21.365363,20011941258,Video 27: Bxjescvc Wayado Cfkxhp,0.998,new_content_push
2025-12-04T11:50:21.414329,200124252210,Video 28: Bzmvqiuv Grlaxi Pcoh,0.9951,new_content_push
2025-12-04T11:50:21.414369,200124163201,Video 28: Bzmvqiuv Grlaxi Pcoh,0.9951,new_content_push
2025-12-04T11:50:21.414378,20011941421,Video 28: Bzmvqiuv Grlaxi Pcoh,0.9951,new_content_push
2025-12-04T11:50:21.414385,20011941261,Video 28: Bzmvqiuv Grlaxi Pcoh,0.9951,new_content_push
2025-12-04T11:50:21.414390,20011941258,Video 28: Bzmvqiuv Grlaxi Pcoh,0.9951,new_content_push
2025-12-04T11:50:21.460769,200124252210,Video 29: Qxhh Liticp Gxlnqev,0.9989,new_content_push
2025-12-04T11:50:21.460809,200124163201,Video 29: Qxhh Liticp Gxlnqev,0.9989,new_content_push
2025-12-04T11:50:21.460818,20011941421,Video 29: Qxhh Liticp Gxlnqev,0.9989,new_content_push
2025-12-04T11:50:21.460824,20011941261,Video 29: Qxhh Liticp Gxlnqev,0.9989,new_content_push
2025-12-04T11:50:21.460830,20011941258,Video 29: Qxhh Liticp Gxlnqev,0.9989,new_content_push
2025-12-04T11:50:21.505100,200124252210,Video 30: Uvyrveu Ocxasjp Gnelc,0.9953,new_content_push
2025-12-04T11:50:21.505139,200124163201,Video 30: Uvyrveu Ocxasjp Gnelc,0.9953,new_content_push
2025-12-04T11:50:21.505148,20011941421,Video 30: Uvyrveu Ocxasjp Gnelc,0.9953,new_content_push
2025-12-04T11:50:21.505154,20011941261,Video 30: Uvyrveu Ocxasjp Gnelc,0.9953,new_content_push
2025-12-04T11:50:21.505160,20011941258,Video 30: Uvyrveu Ocxasjp Gnelc,0.9953,new_content_push
2025-12-04T11:50:21.549991,200126061486,Video 31: Aosz Encvtew Ejehvko,0.9949,new_content_push
2025-12-04T11:50:21.550029,200126038658,Video 31: Aosz Encvtew Ejehvko,0.9944,new_content_push
2025-12-04T11:50:21.550037,200126223516,Video 31: Aosz Encvtew Ejehvko,0.9943,new_content_push
2025-12-04T11:50:21.550043,200124252210,Video 31: Aosz Encvtew Ejehvko,0.9926,new_content_push
2025-12-04T11:50:21.550048,200124163201,Video 31: Aosz Encvtew Ejehvko,0.9926,new_content_push
2025-12-04T11:50:21.595027,200124252210,Video 32: Feeprupz Rrqrir Knrcccp,0.9986,new_content_push
2025-12-04T11:50:21.595068,200124163201,Video 32: Feeprupz Rrqrir Knrcccp,0.9986,new_content_push
2025-12-04T11:50:21.595076,20011941421,Video 32: Feeprupz Rrqrir Knrcccp,0.9986,new_content_push
2025-12-04T11:50:21.595082,20011941261,Video 32: Feeprupz Rrqrir Knrcccp,0.9986,new_content_push
2025-12-04T11:50:21.595087,20011941258,Video 32: Feeprupz Rrqrir Knrcccp,0.9986,new_content_push
2025-12-04T11:50:21.639682,200127660658,Video 33: Fqvysh Gjghtff Xxbf,0.999,new_content_push
2025-12-04T11:50:21.639722,200124252210,Video 33: Fqvysh Gjghtff Xxbf,0.999,new_content_push
2025-12-04T11:50:21.639731,200124163201,Video 33: Fqvysh Gjghtff Xxbf,0.999,new_content_push
2025-12-04T11:50:21.639737,20011941421,Video 33: Fqvysh Gjghtff Xxbf,0.999,new_content_push
2025-12-04T11:50:21.639742,20011941261,Video 33: Fqvysh Gjghtff Xxbf,0.999,new_content_push
2025-12-04T11:50:21.684472,200127660658,Video 34: Zyclpvcg Xdauml Nwguc,0.999,new_content_push
2025-12-04T11:50:21.684510,200124252210,Video 34: Zyclpvcg Xdauml Nwguc,0.9989,new_content_push
2025-12-04T11:50:21.684519,200124163201,Video 34: Zyclpvcg Xdauml Nwguc,0.9989,new_content_push
2025-12-04T11:50:21.684525,20011941421,Video 34: Zyclpvcg Xdauml Nwguc,0.9989,new_content_push
2025-12-04T11:50:21.684530,20011941261,Video 34: Zyclpvcg Xdauml Nwguc,0.9989,new_content_push
2025-12-04T11:50:21.729876,200126061486,Video 35: Rncivr Jopn Tkezcbq,0.9951,new_content_push
2025-12-04T11:50:21.729917,200126038658,Video 35: Rncivr Jopn Tkezcbq,0.9946,new_content_push
2025-12-04T11:50:21.729926,200126223516,Video 35: Rncivr Jopn Tkezcbq,0.9943,new_content_push
2025-12-04T11:50:21.729934,200124252210,Video 35: Rncivr Jopn Tkezcbq,0.9915,new_content_push
2025-12-04T11:50:21.729939,200124163201,Video 35: Rncivr Jopn Tkezcbq,0.9915,new_content_push
2025-12-04T11:50:21.780781,200126061486,Video 36: Cnhmhuj Whmzata Mdyvrmh,0.9952,new_content_push
2025-12-04T11:50:21.780822,200126038658,Video 36: Cnhmhuj Whmzata Mdyvrmh,0.9946,new_content_push
2025-12-04T11:50:21.780831,200126223516,Video 36: Cnhmhuj Whmzata Mdyvrmh,0.9941,new_content_push
2025-12-04T11:50:21.780838,200126064498,Video 36: Cnhmhuj Whmzata Mdyvrmh,0.9899,new_content_push
2025-12-04T11:50:21.780843,200124252210,Video 36: Cnhmhuj Whmzata Mdyvrmh,0.989,new_content_push
2025-12-04T11:50:21.826288,200124252210,Video 37: Twwa Gponb Fbtuhguv,0.9988,new_content_push
2025-12-04T11:50:21.826328,200124163201,Video 37: Twwa Gponb Fbtuhguv,0.9988,new_content_push
2025-12-04T11:50:21.826336,20011941421,Video 37: Twwa Gponb Fbtuhguv,0.9988,new_content_push
2025-12-04T11:50:21.826342,20011941261,Video 37: Twwa Gponb Fbtuhguv,0.9988,new_content_push
2025-12-04T11:50:21.826348,20011941258,Video 37: Twwa Gponb Fbtuhguv,0.9988,new_content_push
2025-12-04T11:50:21.870915,200126061486,Video 38: Zvuaiwfd Ydonquk Hxzl,0.9946,new_content_push
2025-12-04T11:50:21.870957,200126038658,Video 38: Zvuaiwfd Ydonquk Hxzl,0.9942,new_content_push
2025-12-04T11:50:21.870966,200126223516,Video 38: Zvuaiwfd Ydonquk Hxzl,0.9942,new_content_push
2025-12-04T11:50:21.870973,200124252210,Video 38: Zvuaiwfd Ydonquk Hxzl,0.9936,new_content_push
2025-12-04T11:50:21.870978,200124163201,Video 38: Zvuaiwfd Ydonquk Hxzl,0.9936,new_content_push
2025-12-04T11:50:21.916191,200124252210,Video 39: Rnzvsxa Kkxz Optnml,0.9945,new_content_push
2025-12-04T11:50:21.916231,200124163201,Video 39: Rnzvsxa Kkxz Optnml,0.9945,new_content_push
2025-12-04T11:50:21.916239,20011941421,Video 39: Rnzvsxa Kkxz Optnml,0.9945,new_content_push
2025-12-04T11:50:21.916245,20011941261,Video 39: Rnzvsxa Kkxz Optnml,0.9945,new_content_push
2025-12-04T11:50:21.916250,20011941258,Video 39: Rnzvsxa Kkxz Optnml,0.9945,new_content_push
2025-12-04T11:50:21.961476,200126061486,Video 40: Bduhorls Arzla Zgbmvzen,0.9951,new_content_push
2025-12-04T11:50:21.961514,200126038658,Video 40: Bduhorls Arzla Zgbmvzen,0.9945,new_content_push
2025-12-04T11:50:21.961522,200126223516,Video 40: Bduhorls Arzla Zgbmvzen,0.9937,new_content_push
2025-12-04T11:50:21.961528,200126064498,Video 40: Bduhorls Arzla Zgbmvzen,0.9891,new_content_push
2025-12-04T11:50:21.961534,200124252210,Video 40: Bduhorls Arzla Zgbmvzen,0.987,new_content_push
2025-12-04T11:50:22.005774,200124252210,Video 41: Hikvqg Fgwdlb Keev,0.9984,new_content_push
2025-12-04T11:50:22.005815,200124163201,Video 41: Hikvqg Fgwdlb Keev,0.9984,new_content_push
2025-12-04T11:50:22.005824,20011941421,Video 41: Hikvqg Fgwdlb Keev,0.9984,new_content_push
2025-12-04T11:50:22.005831,20011941261,Video 41: Hikvqg Fgwdlb Keev,0.9984,new_content_push
2025-12-04T11:50:22.005836,20011941258,Video 41: Hikvqg Fgwdlb Keev,0.9984,new_content_push
2025-12-04T11:50:22.050679,200126061486,Video 42: Eknpph Nkves Omqp,0.9952,new_content_push
2025-12-04T11:50:22.050719,200126038658,Video 42: Eknpph Nkves Omqp,0.9947,new_content_push
2025-12-04T11:50:22.050728,200126223516,Video 42: Eknpph Nkves Omqp,0.9943,new_content_push
2025-12-04T11:50:22.050734,200124252210,Video 42: Eknpph Nkves Omqp,0.9912,new_content_push
2025-12-04T11:50:22.050739,200124163201,Video 42: Eknpph Nkves Omqp,0.9912,new_content_push
2025-12-04T11:50:22.096172,200124252210,Video 43: Jkbrvpnf Meixfmi Jxtojnce,0.9989,new_content_push
2025-12-04T11:50:22.096211,200124163201,Video 43: Jkbrvpnf Meixfmi Jxtojnce,0.9989,new_content_push
2025-12-04T11:50:22.096220,20011941421,Video 43: Jkbrvpnf Meixfmi Jxtojnce,0.9989,new_content_push
2025-12-04T11:50:22.096226,20011941261,Video 43: Jkbrvpnf Meixfmi Jxtojnce,0.9989,new_content_push
2025-12-04T11:50:22.096231,20011941258,Video 43: Jkbrvpnf Meixfmi Jxtojnce,0.9989,new_content_push
2025-12-04T11:50:22.144800,200124252210,Video 44: Qilbz Kyqvpg Ttetk,0.9971,new_content_push
2025-12-04T11:50:22.144839,200124163201,Video 44: Qilbz Kyqvpg Ttetk,0.9971,new_content_push
2025-12-04T11:50:22.144847,20011941421,Video 44: Qilbz Kyqvpg Ttetk,0.9971,new_content_push
2025-12-04T11:50:22.144853,20011941261,Video 44: Qilbz Kyqvpg Ttetk,0.9971,new_content_push
2025-12-04T11:50:22.144858,20011941258,Video 44: Qilbz Kyqvpg Ttetk,0.9971,new_content_push
2025-12-04T11:50:22.189092,200126061486,Video 45: Qaxkouv Tdqjq Mmaqht,0.9952,new_content_push
2025-12-04T11:50:22.189133,200126038658,Video 45: Qaxkouv Tdqjq Mmaqht,0.9947,new_content_push
2025-12-04T11:50:22.189142,200126223516,Video 45: Qaxkouv Tdqjq Mmaqht,0.9942,new_content_push
2025-12-04T11:50:22.189148,200126064498,Video 45: Qaxkouv Tdqjq Mmaqht,0.9902,new_content_push
2025-12-04T11:50:22.189154,200124252210,Video 45: Qaxkouv Tdqjq Mmaqht,0.9898,new_content_push
2025-12-04T11:50:22.234063,200124252210,Video 46: Oenaxov Zsmbehy Mwvumrd,0.9987,new_content_push
2025-12-04T11:50:22.234101,200124163201,Video 46: Oenaxov Zsmbehy Mwvumrd,0.9987,new_content_push
2025-12-04T11:50:22.234111,20011941421,Video 46: Oenaxov Zsmbehy Mwvumrd,0.9987,new_content_push
2025-12-04T11:50:22.234117,20011941261,Video 46: Oenaxov Zsmbehy Mwvumrd,0.9987,new_content_push
2025-12-04T11:50:22.234122,20011941258,Video 46: Oenaxov Zsmbehy Mwvumrd,0.9987,new_content_push
2025-12-04T11:50:22.279150,200124252210,Video 47: Etednmx Fqmqle Haau,0.999,new_content_push
2025-12-04T11:50:22.279187,200124163201,Video 47: Etednmx Fqmqle Haau,0.999,new_content_push
2025-12-04T11:50:22.279196,20011941421,Video 47: Etednmx Fqmqle Haau,0.999,new_content_push
2025-12-04T11:50:22.279203,20011941261,Video 47: Etednmx Fqmqle Haau,0.999,new_content_push
2025-12-04T11:50:22.279209,20011941258,Video 47: Etednmx Fqmqle Haau,0.999,new_content_push
2025-12-04T11:50:22.323822,200124252210,Video 48: Bwzluudd Dirhxqf Xpoqusq,0.9967,new_content_push
2025-12-04T11:50:22.323859,200124163201,Video 48: Bwzluudd Dirhxqf Xpoqusq,0.9967,new_content_push
2025-12-04T11:50:22.323867,20011941421,Video 48: Bwzluudd Dirhxqf Xpoqusq,0.9967,new_content_push
2025-12-04T11:50:22.323874,20011941261,Video 48: Bwzluudd Dirhxqf Xpoqusq,0.9967,new_content_push
2025-12-04T11:50:22.323879,20011941258,Video 48: Bwzluudd Dirhxqf Xpoqusq,0.9967,new_content_push
2025-12-04T11:50:22.368822,200124252210,Video 49: Zqqhtmg Midgdu Zsipyycl,0.9952,new_content_push
2025-12-04T11:50:22.368862,200124163201,Video 49: Zqqhtmg Midgdu Zsipyycl,0.9952,new_content_push
2025-12-04T11:50:22.368871,20011941421,Video 49: Zqqhtmg Midgdu Zsipyycl,0.9952,new_content_push
2025-12-04T11:50:22.368877,20011941261,Video 49: Zqqhtmg Midgdu Zsipyycl,0.9952,new_content_push
2025-12-04T11:50:22.368882,20011941258,Video 49: Zqqhtmg Midgdu Zsipyycl,0.9952,new_content_push
2025-12-04T11:50:22.413877,200124252210,Video 50: Syvz Awbtgm Qpme,0.996,new_content_push
2025-12-04T11:50:22.413916,200124163201,Video 50: Syvz Awbtgm Qpme,0.996,new_content_push
2025-12-04T11:50:22.413925,20011941421,Video 50: Syvz Awbtgm Qpme,0.996,new_content_push
2025-12-04T11:50:22.413931,20011941261,Video 50: Syvz Awbtgm Qpme,0.996,new_content_push
2025-12-04T11:50:22.413936,20011941258,Video 50: Syvz Awbtgm Qpme,0.996,new_content_push
